identifier,lipid,Ion species,INCHIKEY,m/z,RT,ESI mode,101,102,103,104,105,106,107,108,109,110,111,112,113,114,201,202,203,204,205,206,207,208,209,210,211,212,213,301,302,303,304,305,306,307,308,401,402,403,404,405,406,407,408,409,410,411,412,413,501,502,503,504,505,506,507,508,509,510,511,512,513,601,602,603,604,605,606,607,608
2.75_578.55,Cer d37:1 ,[M-H]-,CZKJGFHQZINDHS-RQDJVNCUSA-N,578.5517,2.75,ESI neg,2686,5013,7363,7650,2791,4013,6358,4349,4260,8507,5676,10455,6095,8424,4564,4552,2402,4237,3546,2133,1987,5756,3197,3453,6643,1062,2853,1875,664,5325,1989,9647,1485,4407,3654,2948,1508,4978,3209,3906,4422,3301,2213,4861,2485,3375,6264,4361,4134,1950,3044,3564,4234,3804,2569,1028,2512,3062,6974,2732,1940,1425,3522,3452,1181,2224,1487,4528,1981
2.87_628.54_2.87_652.59,Cer d38:1 ,[M+Cl]-_[M+Hac-H]-,XWBWIAOWSABHFI-NUKVNZTCSA-N,628.544_652.5885,2.87,ESI neg,17019,28371,85667,50087,17643,23513,35193,20167,27389,26686,34013,33438,40029,36711,23856,20975,14606,22541,20826,10410,11722,24274,16484,16226,43633,11319,25172,16750,3492,28938,5523,37859,5463,23627,10329,18598,9682,27783,16419,22438,38731,22145,15301,36669,12131,19409,22106,35928,29074,12284,14018,16115,23801,21040,10629,3543,16516,11933,30361,21781,12418,5010,18454,18376,4563,11013,8552,25445,8286
2.62_590.55,Cer d38:2 ,[M-H]-,NBSDZPNNDCXPFZ-UHFFFAOYSA-N,590.551,2.62,ESI neg,1794,2700,13203,3795,2116,2505,3110,2160,2392,2521,4145,3838,3090,3104,2230,2695,1660,2104,1881,1206,1011,3377,1381,1433,4727,871,2139,1458,433,4489,749,2672,405,2593,1415,1490,869,4109,2662,2162,3173,1378,2225,2035,1274,2435,2491,4774,2901,1409,1866,1449,2911,2182,1019,555,1383,1016,2594,1960,1393,474,1637,1972,336,520,738,2214,945
2.99_642.56_2.99_666.60_2.99_606.58,Cer d39:1 ,[M+Cl]-_[M+Hac-H]-_[M-H]-,WYSRACVJQVNCRW-PQPBPFPMSA-N,642.5594_666.6034_606.5825,2.99,ESI neg,6377,9933,34342,18349,6410,8348,9038,5503,9259,10227,9125,13438,15677,12796,7376,10116,4662,6914,6327,4121,3777,7052,5986,7107,14549,3977,9664,6128,1895,3894,2241,10538,2570,6197,2916,7329,2614,10816,3876,8955,14572,7075,6065,13832,4347,4397,7265,14936,13839,4950,6708,6829,7758,7378,3820,1921,4283,4285,14084,8019,5223,2394,6733,6637,2120,2914,3615,6008,3585
2.73_604.57,Cer d39:2 ,[M-H]-,ZYPUFXIUMBJDCM-VNFREKOVSA-N,604.5673,2.73,ESI neg,643,651,17731,1077,641,864,663,691,584,1222,686,1465,600,854,443,1489,764,696,752,397,442,1230,553,675,958,483,578,784,244,2216,319,1039,328,777,570,716,574,1355,586,699,988,552,710,810,291,331,971,1300,1073,423,922,721,723,674,522,202,384,651,1462,716,544,287,789,933,303,551,439,525,569
3.11_656.58_3.11_620.60,Cer d40:1 ,[M+Cl]-_[M-H]-,KEPQASGDXIEOIL-GLQCRSEXSA-N,656.5756_620.5959,3.11,ESI neg,4103,5109,22505,10085,4834,6960,4832,3705,6300,5976,6317,7090,8617,6839,3552,4831,3265,3502,4158,1828,3164,3717,4397,4077,9712,4032,6249,3140,1459,1790,1494,4392,2000,3730,2135,3678,2790,7913,2641,5871,12190,4054,4455,9953,2498,3156,3430,10494,8151,2407,3653,3545,5074,4891,3363,1269,3626,2502,6102,7450,3587,1791,4884,2618,1164,1739,2980,3175,2163
2.86_654.56_2.86_678.60_2.86_618.58,Cer d40:2 ,[M+Cl]-_[M+Hac-H]-_[M-H]-,HILTUFAERVOALR-MQXYEJFFSA-N,654.5599_678.6044_618.5833,2.86,ESI neg,4892,5003,348409,14170,8058,13909,6232,4142,8397,6968,9065,11928,11312,4982,3815,5135,4317,4612,4064,3005,2801,7101,4515,4017,17634,3795,8130,3041,1216,3459,1475,4967,1197,4423,1971,4265,3516,13354,3548,6267,15215,4603,12274,12553,2804,3923,4624,26815,14071,3598,4469,4019,7663,6007,2879,1232,3723,3118,6678,9761,5257,1523,3568,3887,1047,1010,2230,2965,2155
3.21_670.59_3.10_680.62,Cer d41:1 ,[M+Cl]-_[M+FA-H]-,NAJHAHQNQCNWOP-PUYNVXOJSA-N,670.5907_680.6191,3.16,ESI neg,3641,4662,16059,7284,4488,4573,4008,2798,5049,6446,5714,6463,5848,5755,4103,5509,3088,4007,3467,3055,3308,4263,3729,4098,7207,3723,4664,2883,2459,1614,1966,4415,2064,3395,2472,4085,2568,5970,2882,4221,8984,3427,4662,7768,2963,2988,3496,7904,7458,2311,4316,3696,4545,5209,4026,2004,3472,2912,6684,5467,3332,2073,3451,3122,1536,2017,4436,2541,2448
2.96_692.62_2.97_632.60,Cer d41:2 ,[M+Hac-H]-_[M-H]-,KZTBXGOBTULOIO-SZHIUZGGSA-N,692.6196_632.5983,2.96,ESI neg,1340,1070,29754,1634,1032,1327,900,733,1061,1742,1073,3022,975,964,1052,1786,866,814,1179,854,484,1336,947,979,2147,616,864,646,952,1066,559,1158,601,718,652,764,704,1553,692,1059,2050,806,1258,1406,733,693,878,2668,3070,638,1703,1150,1202,847,870,772,627,739,2159,1728,1168,545,1035,1067,509,724,551,690,675
3.09_682.59_3.09_646.61_3.09_706.64,Cer d42:2 ,[M+Cl]- _[M-H]-_[M+Hac-H]- ,VJSBNBBOSZJDKB-KPEYJIHVSA-N,682.5906_646.614_706.6353,3.09,ESI neg,4194,1802,93344,7041,3563,6167,3010,2182,4176,3506,3614,5622,4833,3270,1812,2951,1854,1919,1854,2229,1719,2120,2883,2837,9527,3097,4092,1608,1004,918,886,2235,758,2627,878,3015,1940,6282,1824,3040,6180,2758,6552,6452,1324,1621,2597,12105,6654,1957,2282,2320,3381,4167,2444,876,2064,1695,4461,4507,2578,941,1787,1405,495,1139,1677,1344,1335
2.88_704.62,Cer d42:3 ,[M+Hac-H]-,KADBCXSPXAVXJL-UHFFFAOYSA-N,704.6184,2.88,ESI neg,220,252,3346,310,275,315,238,86,229,107,246,431,394,424,305,253,231,162,105,209,174,174,353,104,403,66,233,151,256,75,139,669,221,182,143,130,129,413,133,255,358,222,494,284,171,65,201,634,315,245,141,70,311,217,122,84,251,124,168,268,110,69,225,185,116,216,132,127,188
3.25_732.73,Cer d46:1 ,[M-H]-,CZDSGZAXVMEXFM-NJLCVJHMSA-N,732.7299,3.26,ESI neg,479,678,588,653,331,299,367,564,557,661,749,776,646,767,608,386,284,739,467,576,384,572,634,735,578,407,538,508,409,460,452,2874,259,576,555,620,392,595,524,424,916,629,491,649,526,514,395,489,592,475,665,315,461,697,529,336,442,699,417,594,604,444,835,650,291,502,691,493,107
2.69_566.55,Cer-NDS d36:0 ,[M-H]-,KZTJQXAANJHSCE-UHFFFAOYSA-N,566.5506,2.69,ESI neg,913,1061,1215,1591,961,1247,1501,769,1121,1209,1190,1594,1322,1300,2437,629,1657,1048,767,886,818,1083,813,700,1227,629,666,1717,1035,12980,2443,4588,1168,1761,1922,920,604,1150,1163,695,1434,807,856,800,642,629,1102,1231,911,705,937,613,1123,927,852,389,933,546,1396,895,806,740,2554,1745,703,1390,1548,1730,1272
1.89_369.35,Cholesterol ,[M+H-H2O]+,HVYWMOMLDIMFJA-DPAQBDIFSA-N,369.3526,1.89,ESI pos,2037792,1711028,1825915,1832068,2623933,2449064,1762934,1969012,2402735,1745502,2272369,1700229,1891057,1766540,1936134,1814602,2461594,2016894,2148541,2850432,2515512,2148807,2508251,2065084,2116148,1794769,2123859,2066541,2799389,2930312,3093246,1528572,1851615,2179202,2637601,1840609,2557809,2665512,2131537,2159220,1926998,1969680,2639643,2250808,1572811,2035922,2448955,2117259,2312047,2512430,2714614,2238091,2017568,2138165,2037524,915522,2447480,2481148,1641172,2340122,2050949,3129149,2390961,2116345,2930582,2231962,1428867,2201518,1844547
3.25_1519.96,CL 78:14|CL 34:2_44:12,[M-H]-,WREKGBNQYOBKKO-UHFFFAOYSA-N,1519.9578,3.25,ESI neg,4789,7209,651,5395,1041,1541,6205,4055,2806,3272,3913,5347,4267,5171,6102,5053,413,5487,4185,1973,2004,202,2684,3252,4620,3426,3555,3373,702,228,767,7265,685,2834,655,5421,1978,1707,4153,3056,4408,2726,2120,3453,2647,4860,2153,3285,4153,424,2471,3342,5834,5642,2871,744,3426,2046,5572,2932,3155,1938,2777,3093,259,1686,1160,2443,1267
3.44_863.70,CoQ10,[M+H]+,ACTIUHUUMQJHFO-UHFFFAOYSA-N,863.6961,3.44,ESI pos,3936421,5341177,946001,4126183,681770,2757542,3991980,2715885,2438675,4076880,2576189,5366788,3846409,4073718,4131371,5453033,167283,3840130,2665130,1246921,1619451,3848424,2587478,2654294,3672728,2248220,2511041,4134758,609606,739603,1135356,6275032,1072955,3961154,1637194,4198231,1182013,1887528,2710684,3417954,3726470,2032215,1659868,3185969,2859301,2498792,2441628,3944934,3123523,274588,2633417,3845544,4149008,4900044,2433592,411742,1943972,2018099,4779372,2380187,2725876,1450231,2637316,3083673,566623,1505987,1047562,3185510,1690561
2.65_633.49,DG 34:1 ,[M+K]+,YEJYLHKQOBOSCP-OZKTZCCCSA-N,633.4883,2.65,ESI pos,86764,98656,352886,273903,207732,142150,141343,126151,141303,134172,114550,121857,91335,140667,113460,150645,82725,130361,119730,94993,32702,81454,84541,90024,296604,47428,335936,114797,41863,132259,62623,164995,36297,164358,113796,130148,119274,323875,79341,75738,144987,113271,109550,77208,45592,149499,108969,424903,169626,149813,102079,98469,82595,178737,129347,33217,117839,105630,195438,172748,116359,55097,93233,92383,33219,72048,29246,150548,43138
2.24_632.52,DG 36:5 ,[M+NH4]+,PGXBELQFNRPKBC-WBVIKXMWSA-N,632.5247,2.24,ESI pos,74822,174643,136342,128919,149613,94541,105204,65755,98782,156789,82043,93444,81988,89394,197576,95525,123530,175322,140086,57858,89417,106807,118415,88637,155519,65277,172835,143077,48731,108235,26069,81242,18475,36728,57523,65004,108249,171865,93325,83353,143618,76183,106500,73653,42466,118831,50430,208929,123981,143828,75623,61926,104459,145178,98679,28914,198661,89522,231852,99679,98579,91372,94836,49373,28840,27829,20432,26408,30488
2.48_681.49_2.47_665.51_2.48_660.56,DG 38:5 ,[M+K]+_[M+Na]+_[M+NH4]+,GRGDLDNREYVILP-CNWVQWJYSA-N,681.4853_665.5093_660.557,2.47,ESI pos,457643,917762,477411,771161,861804,658470,544921,318675,574542,873937,588290,546226,510019,398315,871393,514351,535403,623235,739940,544926,341236,660920,528650,314026,795775,343552,604847,652726,344220,538679,277248,706253,136790,322902,565508,522980,397260,818477,578436,491886,606538,483830,547820,439859,230220,564477,380680,729633,676827,628677,496334,528377,507838,944021,505029,136732,840505,617225,1225483,416706,398117,518288,553048,517302,235768,134010,125098,320532,189478
2.26_679.47_2.25_658.54,DG 38:6 ,[M+K]+_[M+NH4]+,YDVDXUYJFQLPEG-CTHJWPIASA-N,679.467_658.5407,2.25,ESI pos,283384,517007,319682,525919,730808,408031,418943,344510,466793,497676,425693,263400,445724,307210,545338,369318,250248,519561,503208,328716,259956,418629,429156,305849,508835,379846,533324,402492,277051,268425,157000,211654,75767,163765,233428,411364,280427,562992,343435,333069,370998,386294,468326,215034,251149,422661,277046,618899,414006,477093,282526,351936,410425,627743,543905,161011,613190,441373,663379,377458,303409,314241,304192,201200,90519,68716,86938,103224,161721
2.75_675.50,DG 39:7,[M+Na]+,NUGBPQVTGLIHPK-UHFFFAOYSA-N,675.4961,2.75,ESI pos,177062,67215,19730,8229,959276,36435,8887,25354,99795,18610,22922,18128,11550,139865,15713,14840,130942,27504,18391,652206,26699,11798,51873,54467,11898,41393,23300,23723,25212,541256,111723,18354,25287,11036,19800,29905,72512,90950,20739,14750,9529,743607,103379,18585,26227,30854,31794,139051,28423,303589,42429,24216,19677,265038,163081,18650,11242,14475,29000,17394,6237,181204,13081,35876,12754,23506,32051,22089,19021
1.45_693.54,DG 40:5,[M+Na]+,SWAUCSBNGLZTAO-UHFFFAOYSA-N,693.5355,1.45,ESI pos,195401,137495,108860,70925,262144,1631851,69976,82383,166469,1204122,104429,87731,104821,109924,794281,79563,207929,104929,72548,201998,130570,3187943,7885029,172966,395411,115594,97846,102935,244313,87868,527938,73755,191376,121815,141863,79956,134590,103190,61150,180770,530364,203262,140839,122173,157967,90207,168575,114749,125124,183873,203991,398034,70510,130023,423037,202285,144643,190327,81806,233031,141954,125337,129846,114062,84903,258923,126401,54666,198397
1.75_713.50,DG 42:9,[M+Na]+,FMBLKZCAGUEWQW-UHFFFAOYSA-N,713.4996,1.75,ESI pos,125149,116358,59135,199564,136520,263916,110183,45417,168928,304510,195998,160398,50808,155851,94718,93530,136600,95636,184795,134146,99053,141635,221664,101852,168263,47088,65255,100455,141771,200758,100452,758659,46374,192543,344793,51666,327634,150658,280152,131787,172832,79073,148607,207737,17021,186176,146454,58326,76659,125111,76372,29614,172478,236291,18671,21189,237324,219202,310431,70095,51691,273945,204996,49793,224346,47642,13021,155607,41955
1.82_751.53,DG 45:11,[M+Na]+,LNHJAGNJTQKBEC-UHFFFAOYSA-N,751.5288,1.82,ESI pos,247862,206084,244293,277654,74920,126845,189207,136801,143617,271560,102166,310823,158367,230114,172903,219920,41044,267818,139960,138730,73935,273417,161926,182458,188314,133698,180282,78877,45720,87702,28813,97326,56825,62717,53425,127340,58823,142545,89947,243679,172832,113110,87843,169570,125401,100554,184863,141728,234931,95941,227119,255071,218877,176692,100392,52640,107557,119437,549747,97301,245552,162382,235839,220083,43308,51514,32351,68487,186930
2.28_759.58,DG 45:7,[M+Na]+,ALADTLXJFODIQX-UHFFFAOYSA-N,759.5831,2.28,ESI pos,116924,161855,162488,309338,112834,168088,163830,67542,83885,207874,181768,287085,146216,141629,84811,117847,67981,111711,103622,94901,87442,95072,63991,52350,292497,81511,141645,70835,37724,180474,65956,#VALUE!,61957,196221,290952,118004,101220,228157,129766,79580,124161,76986,108170,176118,82674,166041,153709,219566,76888,33638,145090,134210,98750,131106,100753,6511,97754,111420,260449,34490,63377,89575,173769,157841,100132,83846,74118,316398,69348
2.26_781.58,DG 47:10,[M+Na]+,GPQKHIJZOQBYHF-UHFFFAOYSA-N,781.5767,2.26,ESI pos,565671,660896,677701,573053,525574,503452,465415,502886,537950,685727,439030,1144446,511955,545183,496749,752727,555088,610299,863031,696218,564383,1143432,533185,664997,476825,586810,495572,513067,533781,535104,612612,487257,563957,430120,574956,585387,498406,562707,452877,735976,552446,614521,471738,543696,466520,485917,785045,581494,998476,588209,906896,910875,583267,584984,670816,665453,562805,748019,1344813,561059,748700,570647,701681,667870,724817,662213,547969,477990,791222
2.25_809.60,DG 49:10,[M+Na]+,GVCJAFRWLSOWEX-UHFFFAOYSA-N,809.5977,2.25,ESI pos,885003,904974,505108,1200125,800128,967896,1083577,840868,811662,846839,1072628,765838,699298,938419,686753,705838,574693,901037,1039201,601592,569043,872086,761581,551025,1099989,560291,837333,741253,377805,530865,218839,1351743,142296,1297422,851388,739403,977648,927930,1220273,709701,1142208,608340,963876,1005383,463220,886026,764134,1048944,818258,506432,874367,771705,1242753,1078434,461733,134305,942235,652559,1085322,970851,820466,673141,983623,642274,276220,340428,199116,1180445,362393
2.12_805.58,DG 49:12,[M+Na]+,FNGPVMXXYRLRFP-UHFFFAOYSA-N,805.5764,2.12,ESI pos,363202,441020,444101,449284,153396,210076,319093,174454,217234,615399,252618,778356,222862,363456,305167,765884,171587,362575,444421,183017,220619,651884,266663,271095,323963,231698,253132,319997,87490,#VALUE!,141123,521841,97787,279646,135124,219441,192970,434467,265872,429662,542575,210487,205378,307334,178462,250424,417880,293741,657471,143490,449829,518676,424758,401556,207009,86961,244796,309540,807775,302309,485870,200882,533939,637519,131543,149680,90043,322321,260282
2.14_825.61,DG 50:9,[M+Na]+,FSKMPLGIRIBOTQ-UHFFFAOYSA-N,825.6111,2.14,ESI pos,221479,314992,616694,206337,78704,149871,307957,114951,148462,575226,146224,652708,180466,173441,315643,242803,47420,191083,175790,206857,74961,213111,126564,145222,162042,282951,650415,373609,242431,174738,69190,659594,455626,126681,610248,188483,75175,232712,140609,420332,545998,97697,121383,213225,187841,107245,307489,120596,679570,620668,720791,427501,195009,317600,96965,314297,154788,164494,809087,206123,446367,236900,199354,742980,551775,515144,40564,92797,613484
3.71_841.66,DG 51:8,[M+Na]+,PIKATRARSGJDNU-UHFFFAOYSA-N,841.6577,3.71,ESI pos,42041,42485,598943,226322,298847,466679,65853,186547,116499,191320,196831,249687,#VALUE!,98322,49915,#VALUE!,208965,162763,30630,#VALUE!,206480,191524,201255,142520,235302,13854,195766,167739,157105,103164,66740,82594,59531,103362,19036,20428,130521,752720,25835,#VALUE!,253913,182791,466584,15217,164480,227687,553309,2289066,864436,489064,348748,26769,146120,195335,564651,65442,142518,336041,31068,67717,185186,34564,65789,31750,27413,59260,44871,23508,#VALUE!
0.88_267.23,FA 17:1,[M-H]-,QSBYPNXLFMSGKH-UHFFFAOYSA-N,267.233,0.88,ESI neg,9784,6529,35259,3917,5343,5016,4672,4010,6478,11424,5484,9465,4706,11106,5682,17996,5946,7533,17335,6259,9138,10504,6147,7174,7841,6772,7486,5496,5495,5679,4705,2716,5262,6149,8089,6073,7198,27930,3645,8539,6067,3462,6962,6352,5446,6061,7597,8787,7229,5510,9382,5087,6038,9703,20172,6256,7448,8356,14796,6286,7613,5057,6639,4329,4291,6528,9287,3607,7439
1.06_281.25,FA 18:1 (oleic acid) ,[M-H]-,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,281.2491,1.06,ESI neg,232524,220816,620013,303751,138752,132375,159857,132162,182413,275902,146523,358453,138037,167287,156949,165179,506043,157761,241572,209234,155346,165310,195909,188107,256180,172618,186232,213236,110736,134043,161437,74178,194450,608875,159780,148111,175016,376386,138006,179638,517172,108296,188701,145561,110341,150058,153782,285100,169755,142999,118977,91429,96954,251574,257670,273653,329695,131437,157366,149280,157957,114263,99389,74042,163925,145214,715436,151428,168573
0.28_313.24,FA 18:1+2O ,[M-H]-,XEBKSQSGNGRGDW-UHFFFAOYSA-N,313.2377,0.28,ESI neg,2305,1268,1696,1392,1402,1041,1000,1235,1037,1702,1104,1949,1004,1066,587,571,2278,931,794,1235,1088,1042,1069,1124,1159,924,908,1359,1113,918,1169,1102,1289,2606,1252,1354,1295,1965,867,972,4347,900,1450,1275,1230,1043,1086,1495,802,1194,1151,965,681,1013,1133,1675,1702,948,972,1669,1065,1003,976,545,1487,1448,8018,1273,1108
0.79_279.23,FA 18:2 (linoleic acid) ,[M-H]-,JBYXPOFIGCOSSB-XBLVEGMJSA-N,279.233,0.79,ESI neg,25281,20639,179860,24082,18147,20951,14345,15916,29381,28483,19660,35045,26040,18071,13391,20558,32385,19332,22952,20877,15463,15808,21199,19647,48786,17914,36348,15557,11422,14783,14564,7675,15429,38512,17368,18257,16124,91283,13685,20085,38916,12603,33483,15247,11601,18917,22515,89396,19652,16523,12168,12204,10924,46602,27616,21529,32242,20250,22237,15266,19415,10894,12846,10753,11456,14471,42180,13804,19085
0.26_311.22,FA 18:2+2O ,[M-H]-,JGUNZIWGNMQSBM-UHFFFAOYSA-N,311.2229,0.26,ESI neg,1216,1517,1504,1557,1127,1097,1109,1239,1127,2290,1136,2776,1026,1452,668,1183,2246,1047,1347,1451,1412,1329,891,1083,1051,1290,834,1352,1283,922,1492,1239,1712,2992,1623,1177,1292,1534,1515,1359,5952,913,1461,1365,1197,1243,1106,1059,690,1066,1122,1187,996,1129,1819,2320,2030,851,911,1439,1400,1414,1089,765,1576,1562,6445,1749,1707
0.60_277.22,FA 18:3 (linolenic acid) ,[M-H]-,DTOSIQBPPRVQHS-PDBXOOCHSA-N,277.2171,0.61,ESI neg,2199,2064,9451,1257,1781,1812,1192,1322,2175,1632,1241,1799,1710,1484,1463,2346,1666,1890,3556,1398,1829,1797,1490,1368,3894,1708,4483,1500,1194,1413,802,432,1107,1198,1032,1613,1312,7567,866,1487,1789,757,2018,812,827,1374,1368,6820,1320,2099,1151,786,920,4900,2476,1170,2048,1235,1884,1108,1770,806,1123,909,635,1052,1349,572,1706
1.23_295.26,FA 19:1 ,[M-H]-,YOKHLRHWEXTWJR-ZHACJKMWSA-N,295.264,1.23,ESI neg,9440,5505,40758,3255,2960,3500,2618,2998,5278,9847,3182,9080,2714,3729,3679,18995,3047,6775,16134,3705,8484,9549,3854,3562,6736,3670,6940,4825,3043,7722,2850,2251,3549,3666,5018,4850,5490,26776,4123,5795,3689,2439,2949,3943,4138,3347,6242,6236,6760,3918,6216,4461,4557,9174,8424,2319,6062,5805,17113,3364,5362,3745,5963,4478,2593,3106,3965,3314,4492
1.36_309.28,FA 20:1,[M-H]-,BITHHVVYSMSWAG-UHFFFAOYSA-N,309.2801,1.36,ESI neg,30415,19001,139128,11801,12334,11833,10644,9362,16820,19419,12003,18110,13689,13231,11797,23351,16967,17259,43578,12418,19278,20688,10812,10000,29837,15796,26567,14481,10105,49679,6708,5702,6575,14323,10027,15466,21090,57199,8586,13176,13286,6791,15025,9491,7156,11220,10277,38416,13233,12148,18795,7397,11379,45175,27956,9154,27641,11042,28228,8815,17076,7016,9823,7416,4158,6503,17254,6624,8288
1.16_307.26,FA 20:2 (eicosadienoic acid) ,[M-H]-,XSXIVVZCUAHUJO-HZJYTTRNSA-N,307.2645,1.16,ESI neg,11387,8982,37310,3673,4256,5508,3548,3384,6272,6124,4820,6333,4013,5793,6013,12187,3183,6731,13199,2931,7824,6783,5345,2966,10850,5886,13401,3546,2790,15325,2259,2474,1755,2421,3544,6320,6528,30560,3617,4571,3555,2428,3208,2740,2880,3948,3129,7394,3994,5845,5458,2446,4371,24112,11972,2566,6325,2918,10036,2990,4727,1905,4029,2962,1224,2324,2405,2308,3049
0.94_305.25,FA 20:3 (eicosatrienoic acid) ,[M-H]-,AHANXAKGNAKFSK-PDBXOOCHSA-N,305.2481,0.94,ESI neg,2803,2188,14235,953,1285,1397,1074,1359,1852,2135,1540,1567,1165,2301,1648,3944,1354,1870,4831,1440,2940,1990,1607,1297,3822,1584,3657,1590,1636,4215,816,747,1375,1005,1487,1367,2392,12180,1372,1794,1396,779,1706,1278,1115,1322,1548,2734,1472,2166,1944,1098,1343,4861,4416,1270,1655,1445,2720,1379,2025,1102,1496,1189,642,1418,1155,830,1693
0.74_303.23,FA 20:4 (arachidonic acid) ,[M-H]-,YZXBAPSDXZZRGB-DOFZRALJSA-N,303.2331,0.74,ESI neg,10000,10799,60258,3906,11201,4694,5781,5023,8771,11663,4667,6251,7013,4846,10300,11015,4562,7130,7241,8209,4265,8426,3744,5674,9314,10934,8188,6093,4561,28446,4460,1815,3294,4173,2465,8134,7596,117324,2823,6113,3949,2885,3636,2815,3171,2887,5072,9191,3700,14166,7726,3861,7143,12143,3007,1539,4804,2703,7737,2254,5400,2690,3693,2860,1680,2236,1288,1609,1843
